fd_id,customer_id,deposit_amount,interest_rate,maturity_date,fd_status
FD023654,CUST029433,934659.56,6.97,2026-12-12,ACTIVE
FD023655,CUST072216,882657.17,7.36,2028-11-20,CLOSED
FD023656,CUST009616,3004383.71,6.46,2029-11-02,CLOSED
FD023657,CUST092064,4781763.04,6.5,2028-10-27,MATURED
FD023658,CUST036649,731582.01,5.03,2030-09-18,CLOSED
FD023659,CUST069432,1521688.56,7.95,2029-02-25,MATURED
FD023660,CUST020459,2657245.8,6.98,2036-01-25,ACTIVE
FD023661,CUST077759,1971436.39,6.4,2029-01-01,MATURED
FD023662,CUST005575,900636.06,6.87,2030-06-04,ACTIVE
FD023663,CUST000735,1008374.48,5.78,2029-03-04,ACTIVE
FD023664,CUST062302,3320240.51,5.37,2034-12-27,ACTIVE
FD023665,CUST093772,2237929.43,7.81,2035-04-29,CLOSED
FD023666,CUST006771,1209277.9,5.3,2029-03-18,ACTIVE
FD023667,CUST021435,2160730.53,7.5,2032-05-19,MATURED
FD023668,CUST081725,1532799.54,6.13,2027-06-26,ACTIVE
FD023669,CUST066009,4626233.21,5.8,2034-06-03,CLOSED
FD023670,CUST015882,2535403.1,5.09,2032-06-06,ACTIVE
FD023671,CUST039266,2994560.73,6.54,2035-05-12,MATURED
FD023672,CUST071560,3311083.56,6.91,2031-01-27,ACTIVE
FD023673,CUST096527,4664888.21,7.64,2033-07-21,ACTIVE
FD023674,CUST020244,1360577.44,6.49,2027-04-23,ACTIVE
FD023675,CUST092704,2134329.67,6.53,2036-04-21,MATURED
FD023676,CUST086329,992431.19,6.4,2036-02-15,CLOSED
FD023677,CUST005917,3713283.94,5.78,2032-10-21,MATURED
FD023678,CUST015937,2259654.88,5.56,2032-03-10,MATURED
FD023679,CUST092173,1058126.24,6.14,2033-08-29,CLOSED
FD023680,CUST011933,2339105.79,7.78,2028-03-18,MATURED
FD023681,CUST082701,1401798.38,7.39,2027-03-27,CLOSED
FD023682,CUST036165,3387523.35,6.68,2027-01-01,CLOSED
FD023683,CUST043309,4488135.45,5.12,2031-02-28,MATURED
FD023684,CUST002490,375563.88,7.6,2031-04-25,CLOSED
FD023685,CUST016704,4746989.55,5.55,2033-07-20,MATURED
FD023686,CUST062168,490554.72,6.15,2032-04-15,CLOSED
FD023687,CUST071802,2321749.58,7.53,2036-06-06,ACTIVE
FD023688,CUST033590,2437230.46,7.59,2031-06-11,CLOSED
FD023689,CUST091458,2801278.18,6.7,2029-08-08,CLOSED
FD023690,CUST011017,4886972.88,5.95,2035-01-05,ACTIVE
FD023691,CUST021977,4809006.63,5.12,2033-09-23,ACTIVE
FD023692,CUST085296,3671548.16,5.03,2032-09-09,CLOSED
FD023693,CUST058914,3203646.66,6.44,2030-02-01,CLOSED
FD023694,CUST047002,416462.32,7.95,2035-08-28,CLOSED
FD023695,CUST012183,4556601.03,6.78,2034-09-10,MATURED
FD023696,CUST042235,4938236.68,7.45,2030-04-30,ACTIVE
FD023697,CUST002799,1905964.65,6.69,2027-06-02,MATURED
FD023698,CUST016111,2118380.3,7.48,2031-01-07,CLOSED
FD023699,CUST043719,1711316.06,6.08,2030-12-16,CLOSED
FD023700,CUST040638,1662225.02,7.82,2031-07-16,ACTIVE
FD023701,CUST067332,1645431.64,6.93,2034-11-12,MATURED
FD023702,CUST053123,1962096.12,6.37,2035-05-03,CLOSED
FD023703,CUST079926,2060121.91,7.03,2029-07-21,MATURED
FD023704,CUST076683,3647568.66,6.55,2035-02-10,CLOSED
FD023705,CUST066046,123873.88,6.36,2032-02-03,MATURED
FD023706,CUST067843,3684768.28,6.75,2031-11-29,CLOSED
FD023707,CUST090119,3891713.21,5.14,2035-08-04,MATURED
FD023708,CUST087485,4326091.52,7.51,2033-07-25,CLOSED
FD023709,CUST048181,1561224.91,7.6,2035-11-04,CLOSED
FD023710,CUST081236,4855735.41,6.94,2034-09-25,ACTIVE
FD023711,CUST063681,2744759.7,7.69,2029-11-10,ACTIVE
FD023712,CUST064144,4772415.61,5.53,2032-10-07,CLOSED
FD023713,CUST029079,274568.18,7.85,2031-04-18,MATURED
FD023714,CUST069484,1006505.6,7.81,2027-03-27,CLOSED
FD023715,CUST047662,539451.91,6.26,2028-06-12,MATURED
FD023716,CUST008398,2205206.74,6.63,2027-02-14,CLOSED
FD023717,CUST023024,2768695.86,7.03,2030-01-16,ACTIVE
FD023718,CUST041844,1587718.08,5.16,2026-12-26,ACTIVE
FD023719,CUST070620,4925419.78,7.54,2027-11-27,MATURED
FD023720,CUST093061,3030522.35,5.8,2034-05-06,CLOSED
FD023721,CUST028390,2111990.78,6.36,2030-01-24,MATURED
FD023722,CUST066073,749285.66,7.89,2034-03-24,MATURED
FD023723,CUST005187,1319289.82,6.6,2034-01-22,ACTIVE
FD023724,CUST004583,3362263.96,6.31,2031-11-15,CLOSED
FD023725,CUST002249,3193614.15,6.04,2030-07-15,ACTIVE
FD023726,CUST034574,4614153.38,7.44,2028-04-06,ACTIVE
FD023727,CUST061516,1634740.96,5.68,2036-02-25,ACTIVE
FD023728,CUST060244,1194861.96,7.96,2027-05-23,MATURED
FD023729,CUST002338,498817.74,7.11,2030-01-01,CLOSED
FD023730,CUST097538,3019039.39,7.82,2027-08-05,MATURED
FD023731,CUST092490,1942089.84,6.04,2034-08-13,CLOSED
FD023732,CUST066287,2974885.81,5.28,2026-11-18,MATURED
FD023733,CUST026015,2390544.64,6.04,2027-02-09,ACTIVE
FD023734,CUST003375,33724.83,5.48,2033-11-14,ACTIVE
FD023735,CUST085366,1689921.55,7.0,2033-10-19,CLOSED
FD023736,CUST070734,2282349.6,7.9,2027-03-20,ACTIVE
FD023737,CUST028422,1963446.09,5.17,2029-02-08,ACTIVE
FD023738,CUST025498,4163901.94,6.0,2033-09-07,MATURED
FD023739,CUST017295,1718235.2,6.61,2029-07-23,ACTIVE
FD023740,CUST019689,743309.22,7.42,2034-05-20,MATURED
FD023741,CUST002944,4101709.9,7.56,2029-10-04,ACTIVE
FD023742,CUST085706,3833396.17,6.59,2029-01-05,ACTIVE
FD023743,CUST039651,856734.93,5.3,2034-07-03,ACTIVE
FD023744,CUST005796,1995429.82,7.42,2028-09-08,ACTIVE
FD023745,CUST009356,297202.52,6.66,2027-09-02,CLOSED
FD023746,CUST063546,3804665.4,7.18,2030-06-13,ACTIVE
FD023747,CUST038997,3940147.8,6.76,2026-12-07,MATURED
FD023748,CUST031113,1995054.63,5.99,2034-11-29,MATURED
FD023749,CUST067182,3441022.6,7.29,2035-02-11,ACTIVE
FD023750,CUST046452,2591884.71,7.84,2032-05-26,ACTIVE
FD023751,CUST021256,4752246.9,5.14,2027-01-24,CLOSED
FD023752,CUST053516,3605362.63,5.64,2029-05-20,CLOSED
FD023753,CUST002080,4859806.63,7.78,2029-03-02,CLOSED
FD023754,CUST029604,3961162.7,5.85,2032-12-03,ACTIVE
FD023755,CUST018668,3081397.42,5.78,2030-12-23,CLOSED
FD023756,CUST088498,3814891.43,5.95,2032-12-19,MATURED
FD023757,CUST095623,265834.43,5.82,2029-05-14,ACTIVE
FD023758,CUST026469,823823.78,6.5,2031-11-10,ACTIVE
FD023759,CUST063737,2112964.81,7.8,2034-07-22,ACTIVE
FD023760,CUST076640,1526536.43,7.26,2028-05-01,ACTIVE
FD023761,CUST094018,3978802.16,6.51,2036-06-13,ACTIVE
FD023762,CUST043657,2960607.25,6.06,2035-01-26,CLOSED
FD023763,CUST000938,4668673.55,5.67,2035-01-24,MATURED
FD023764,CUST001814,1303671.46,6.19,2032-04-13,MATURED
FD023765,CUST082260,4337146.04,7.03,2031-09-23,MATURED
FD023766,CUST014771,1015175.8,5.36,2029-06-03,CLOSED
FD023767,CUST024297,4259330.33,7.79,2029-03-25,MATURED
FD023768,CUST008450,3475592.04,7.28,2030-07-31,CLOSED
FD023769,CUST077048,4710929.0,6.19,2030-05-04,CLOSED
FD023770,CUST077580,290686.77,5.26,2028-12-31,CLOSED
FD023771,CUST096963,807194.82,6.84,2028-09-12,ACTIVE
FD023772,CUST083939,3064048.37,5.17,2035-12-06,CLOSED
FD023773,CUST005621,1445835.19,5.31,2031-12-08,CLOSED
FD023774,CUST075731,3146302.53,6.43,2031-11-18,CLOSED
FD023775,CUST070302,4644538.14,7.0,2031-12-02,ACTIVE
FD023776,CUST082249,729872.6,5.17,2033-01-17,ACTIVE
FD023777,CUST010097,4282674.99,6.01,2034-07-19,CLOSED
FD023778,CUST001717,3753593.89,5.69,2028-11-04,CLOSED
FD023779,CUST086839,2183315.51,5.79,2033-12-19,MATURED
FD023780,CUST098414,3117114.27,7.78,2031-08-23,ACTIVE
FD023781,CUST044306,2950016.16,7.32,2035-06-07,CLOSED
FD023782,CUST004169,3375082.6,7.64,2027-02-23,CLOSED
FD023783,CUST009268,362313.97,5.97,2035-03-21,CLOSED
FD023784,CUST051185,3293429.73,7.07,2034-07-13,ACTIVE
FD023785,CUST075435,2240698.62,5.82,2027-09-15,CLOSED
FD023786,CUST018143,3376104.66,5.56,2034-06-22,ACTIVE
FD023787,CUST034405,2247207.26,6.81,2028-09-13,ACTIVE
FD023788,CUST016560,4072274.69,6.75,2035-01-26,MATURED
FD023789,CUST062294,2184266.27,7.49,2035-07-31,ACTIVE
FD023790,CUST080139,2949348.13,5.57,2029-01-19,MATURED
FD023791,CUST025406,2354638.25,5.09,2032-08-03,MATURED
FD023792,CUST035388,1966299.37,5.83,2027-05-23,CLOSED
FD023793,CUST080821,4900700.57,5.98,2026-09-20,CLOSED
FD023794,CUST067137,1272072.36,7.03,2034-08-07,ACTIVE
FD023795,CUST048780,3997531.62,5.11,2033-05-03,ACTIVE
FD023796,CUST015391,303887.83,7.16,2028-09-08,CLOSED
FD023797,CUST093573,557280.77,6.88,2029-06-14,CLOSED
FD023798,CUST025909,3883184.52,5.9,2026-11-02,MATURED
FD023799,CUST053406,683060.43,6.07,2032-11-07,CLOSED
FD023800,CUST072063,2332381.36,5.48,2028-11-17,ACTIVE
FD023801,CUST004984,244652.99,7.9,2028-04-23,CLOSED
FD023802,CUST036066,234144.78,6.25,2030-06-06,MATURED
FD023803,CUST093319,2282192.5,6.64,2032-09-29,ACTIVE
FD023804,CUST080076,3323108.88,7.01,2026-12-02,MATURED
FD023805,CUST030638,3318099.0,5.83,2028-10-02,ACTIVE
FD023806,CUST062400,1398568.1,5.34,2027-02-07,CLOSED
FD023807,CUST074530,294815.19,5.31,2030-01-07,CLOSED
FD023808,CUST017432,2336113.1,6.64,2032-04-22,CLOSED
FD023809,CUST000427,3738500.03,7.21,2036-01-26,MATURED
FD023810,CUST012613,4041607.84,7.46,2035-03-23,MATURED
FD023811,CUST057699,880054.4,6.51,2027-11-27,ACTIVE
FD023812,CUST002325,4088306.94,7.34,2028-04-02,MATURED
FD023813,CUST083058,3550995.72,7.97,2027-05-19,ACTIVE
FD023814,CUST048834,896009.92,6.37,2027-02-08,MATURED
FD023815,CUST058835,2370978.56,6.77,2030-03-15,ACTIVE
FD023816,CUST012707,1345211.76,6.88,2035-10-04,ACTIVE
FD023817,CUST014531,2635899.31,5.51,2034-08-31,CLOSED
FD023818,CUST092761,2254727.07,5.14,2031-09-26,ACTIVE
FD023819,CUST002096,212989.28,6.54,2028-07-02,MATURED
FD023820,CUST026221,3603984.91,7.98,2032-09-11,MATURED
FD023821,CUST012603,2124374.33,7.08,2032-02-09,ACTIVE
FD023822,CUST070999,2553420.83,6.3,2033-06-09,CLOSED
FD023823,CUST086166,2006266.91,6.84,2028-06-13,ACTIVE
FD023824,CUST066284,3252684.01,5.23,2032-12-02,MATURED
FD023825,CUST044544,35696.19,7.79,2027-05-12,CLOSED
FD023826,CUST066438,669754.98,6.32,2032-01-03,ACTIVE
FD023827,CUST085247,2047094.44,5.31,2035-12-29,ACTIVE
FD023828,CUST089166,2146933.38,7.73,2033-06-09,CLOSED
FD023829,CUST022366,1715895.5,5.05,2030-07-17,CLOSED
FD023830,CUST019412,4752702.9,5.28,2036-01-08,ACTIVE
FD023831,CUST015990,1867841.74,6.36,2031-12-27,ACTIVE
FD023832,CUST050127,3441267.99,7.76,2032-05-06,ACTIVE
FD023833,CUST004981,703521.15,5.3,2034-08-03,CLOSED
FD023834,CUST036605,1176857.2,5.25,2035-12-26,CLOSED
FD023835,CUST048864,2629690.7,7.84,2028-06-02,ACTIVE
FD023836,CUST061576,4848222.85,6.01,2029-09-18,ACTIVE
FD023837,CUST016215,868182.09,5.68,2035-06-05,CLOSED
FD023838,CUST043985,1652807.49,6.28,2034-07-26,ACTIVE
FD023839,CUST097920,4776397.87,7.59,2031-07-07,ACTIVE
FD023840,CUST028990,4995763.59,7.95,2027-12-14,ACTIVE
FD023841,CUST049368,2272782.22,5.08,2034-05-26,CLOSED
FD023842,CUST095594,2384307.88,5.16,2031-03-24,ACTIVE
FD023843,CUST020651,220914.2,5.71,2035-07-22,CLOSED
FD023844,CUST049120,4372797.78,5.14,2032-09-13,MATURED
FD023845,CUST084026,2745136.64,5.73,2030-04-05,ACTIVE
FD023846,CUST099591,2144667.88,7.43,2027-12-11,CLOSED
FD023847,CUST028501,2464308.38,5.66,2032-12-03,MATURED
FD023848,CUST004665,1094955.37,6.71,2034-01-30,CLOSED
FD023849,CUST097001,4291874.37,7.33,2029-03-15,MATURED
FD023850,CUST005042,3877653.47,7.46,2026-10-10,MATURED
FD023851,CUST054135,3616390.0,5.06,2032-04-11,ACTIVE
FD023852,CUST041146,896575.32,5.53,2034-01-12,ACTIVE
FD023853,CUST033077,4261563.29,6.05,2027-02-02,CLOSED
FD023854,CUST062508,1510066.71,7.35,2034-04-17,MATURED
FD023855,CUST009533,4240209.81,7.76,2031-04-28,ACTIVE
FD023856,CUST091476,2190153.72,7.94,2028-10-23,ACTIVE
FD023857,CUST034338,2737991.38,7.66,2033-01-07,CLOSED
FD023858,CUST021877,2633017.8,7.96,2035-06-25,MATURED
FD023859,CUST097275,4970106.79,5.54,2032-04-17,ACTIVE
FD023860,CUST076164,4992269.72,7.58,2036-04-14,MATURED
FD023861,CUST081965,3198964.53,6.74,2035-12-13,CLOSED
FD023862,CUST076339,1256223.37,5.69,2034-09-05,MATURED
FD023863,CUST052367,4605342.0,6.48,2031-02-24,MATURED
FD023864,CUST058878,2515354.63,6.71,2026-11-17,MATURED
FD023865,CUST032629,4204373.54,5.77,2030-02-12,CLOSED
FD023866,CUST093328,2794188.02,7.79,2031-11-07,CLOSED
FD023867,CUST095522,251271.27,5.7,2035-04-06,CLOSED
FD023868,CUST010189,949566.81,6.61,2034-03-04,MATURED
FD023869,CUST090776,4893498.36,6.08,2035-10-05,ACTIVE
FD023870,CUST009180,2432108.17,6.03,2032-07-02,MATURED
FD023871,CUST027239,4479884.6,7.38,2035-04-01,ACTIVE
FD023872,CUST078299,2271652.98,7.28,2032-04-23,MATURED
FD023873,CUST066302,2428830.05,5.01,2032-05-31,MATURED
FD023874,CUST097987,1024007.33,5.89,2033-04-07,ACTIVE
FD023875,CUST003004,3211524.89,6.01,2032-12-08,MATURED
FD023876,CUST007818,3852585.46,6.33,2028-05-14,MATURED
FD023877,CUST046488,1834634.63,5.15,2029-05-25,MATURED
FD023878,CUST001223,1405640.96,6.43,2032-03-25,ACTIVE
FD023879,CUST029265,4608029.21,6.78,2029-10-09,MATURED
FD023880,CUST069187,3195211.97,5.95,2036-01-21,CLOSED
FD023881,CUST013605,1259231.15,5.2,2029-04-13,MATURED
FD023882,CUST021299,2652178.35,7.54,2034-08-16,MATURED
FD023883,CUST025906,1099923.92,5.65,2030-09-14,CLOSED
FD023884,CUST019904,20091.14,5.78,2036-01-15,ACTIVE
FD023885,CUST094994,1985807.4,5.47,2030-04-15,MATURED
FD023886,CUST038704,2631577.91,6.09,2027-08-05,ACTIVE
FD023887,CUST094381,4558217.73,6.87,2026-09-15,MATURED
FD023888,CUST089180,2580055.86,7.34,2031-08-09,ACTIVE
FD023889,CUST039018,1528912.41,5.11,2035-06-30,ACTIVE
FD023890,CUST086288,3058640.1,6.13,2031-02-12,ACTIVE
FD023891,CUST081295,4579114.77,6.73,2034-07-07,CLOSED
FD023892,CUST091219,3005488.1,7.93,2031-01-13,MATURED
FD023893,CUST072414,4764723.71,6.79,2032-03-28,ACTIVE
FD023894,CUST050092,2191064.15,6.57,2032-10-18,ACTIVE
FD023895,CUST073751,3054471.72,5.15,2035-12-23,CLOSED
FD023896,CUST079051,3343036.92,7.56,2027-11-26,CLOSED
FD023897,CUST087770,64802.0,7.05,2027-10-31,MATURED
FD023898,CUST092184,4284709.82,7.51,2034-06-20,MATURED
FD023899,CUST042404,389958.91,5.98,2031-11-15,CLOSED
FD023900,CUST062556,1305987.76,6.39,2030-10-12,ACTIVE
FD023901,CUST078352,2517713.05,5.56,2033-10-09,CLOSED
FD023902,CUST059543,4647723.31,5.77,2036-01-01,MATURED
FD023903,CUST046486,2304439.01,6.05,2034-11-13,CLOSED
FD023904,CUST045625,3239150.23,7.27,2032-09-06,MATURED
FD023905,CUST004101,2050867.59,5.17,2027-12-12,CLOSED
FD023906,CUST056701,4335624.04,7.5,2033-08-08,CLOSED
FD023907,CUST041031,4823774.83,6.16,2027-10-12,ACTIVE
FD023908,CUST072505,214901.67,5.79,2032-01-27,MATURED
FD023909,CUST040214,4325598.73,6.18,2033-04-09,CLOSED
FD023910,CUST051004,4839989.4,6.46,2027-01-22,CLOSED
FD023911,CUST074714,1233619.84,6.63,2030-12-21,ACTIVE
FD023912,CUST095784,396746.31,5.58,2031-02-06,ACTIVE
FD023913,CUST021117,4312891.71,5.95,2030-09-14,CLOSED
FD023914,CUST066893,2238959.54,7.27,2036-06-24,CLOSED
FD023915,CUST008392,4606390.76,7.44,2033-06-30,MATURED
FD023916,CUST071875,4147030.42,5.5,2036-02-07,MATURED
FD023917,CUST037982,898165.89,5.44,2032-10-27,MATURED
FD023918,CUST021802,3866998.0,5.73,2027-07-26,CLOSED
FD023919,CUST014142,3787066.08,7.74,2033-09-14,MATURED
FD023920,CUST083006,3927150.77,6.37,2027-10-09,CLOSED
FD023921,CUST092676,1468251.41,7.21,2030-10-29,MATURED
FD023922,CUST015589,167620.02,7.61,2034-06-04,ACTIVE
FD023923,CUST028466,424131.84,6.88,2032-07-05,MATURED
FD023924,CUST047524,245987.39,7.42,2032-01-11,ACTIVE
FD023925,CUST090873,383073.2,7.52,2033-08-24,MATURED
FD023926,CUST038991,1045879.19,7.14,2035-11-28,MATURED
FD023927,CUST069828,1523524.56,5.0,2034-01-21,CLOSED
FD023928,CUST009288,1691795.74,5.69,2026-10-05,ACTIVE
FD023929,CUST098093,3348088.94,7.96,2030-05-10,ACTIVE
FD023930,CUST065717,198302.33,6.37,2031-10-31,CLOSED
FD023931,CUST022615,4702574.87,7.83,2027-01-21,CLOSED
FD023932,CUST010840,3849690.3,6.68,2032-12-31,MATURED
FD023933,CUST099693,918077.9,7.26,2035-05-24,CLOSED
FD023934,CUST070350,4974959.74,5.24,2027-07-22,MATURED
FD023935,CUST010379,4712726.17,6.73,2033-09-27,MATURED
FD023936,CUST076216,3266325.14,5.75,2032-01-11,ACTIVE
FD023937,CUST034046,184398.07,7.75,2033-11-26,ACTIVE
FD023938,CUST001319,701724.33,7.01,2032-06-22,CLOSED
FD023939,CUST057321,4307938.62,5.06,2027-09-11,CLOSED
FD023940,CUST012421,4329456.38,5.26,2031-07-01,MATURED
FD023941,CUST007480,1294761.78,5.1,2031-07-05,CLOSED
FD023942,CUST078041,970301.8,7.61,2029-03-28,ACTIVE
FD023943,CUST078043,4581883.5,5.53,2036-06-24,CLOSED
FD023944,CUST098713,2266309.73,7.98,2030-12-05,MATURED
FD023945,CUST056805,1371263.41,7.34,2034-03-27,MATURED
FD023946,CUST084249,247195.83,5.84,2035-10-29,CLOSED
FD023947,CUST030704,2278338.98,6.66,2027-10-28,CLOSED
FD023948,CUST086071,377847.75,7.13,2035-11-27,CLOSED
FD023949,CUST089762,3521129.56,6.77,2029-07-13,CLOSED
FD023950,CUST008701,4806183.78,7.83,2028-12-02,MATURED
FD023951,CUST032674,99435.38,7.17,2030-08-07,ACTIVE
FD023952,CUST012296,3983875.69,7.88,2036-01-13,MATURED
FD023953,CUST024966,4450747.55,7.26,2029-11-16,CLOSED
FD023954,CUST049954,3069301.36,5.33,2035-01-03,ACTIVE
FD023955,CUST036191,994496.84,7.98,2035-05-12,CLOSED
FD023956,CUST039398,1043958.37,6.06,2033-05-31,MATURED
FD023957,CUST046515,3904998.93,7.53,2029-08-30,CLOSED
FD023958,CUST077725,2972983.79,7.59,2029-11-12,MATURED
FD023959,CUST066412,1028223.11,6.84,2030-11-24,ACTIVE
FD023960,CUST011854,874175.0,7.0,2030-07-09,CLOSED
FD023961,CUST037837,3277175.75,5.25,2033-11-21,CLOSED
FD023962,CUST009405,1383745.24,7.39,2030-05-02,MATURED
FD023963,CUST020155,1592902.69,7.31,2029-08-07,MATURED
FD023964,CUST017641,2950894.62,5.06,2031-03-11,CLOSED
FD023965,CUST004504,4823216.82,7.98,2030-06-15,CLOSED
FD023966,CUST058842,138406.15,7.28,2035-11-05,ACTIVE
FD023967,CUST045425,2359421.34,6.19,2028-04-18,ACTIVE
FD023968,CUST058426,4927840.5,6.86,2027-11-23,ACTIVE
FD023969,CUST040202,1747208.06,6.48,2035-09-20,MATURED
FD023970,CUST028153,916398.25,5.34,2031-07-18,MATURED
FD023971,CUST017451,160766.57,6.51,2033-04-09,CLOSED
FD023972,CUST052575,3770878.82,6.85,2027-11-30,CLOSED
FD023973,CUST023562,3558499.84,5.96,2032-09-20,MATURED
FD023974,CUST018209,4368551.49,7.99,2028-02-02,ACTIVE
FD023975,CUST063407,2474337.56,5.41,2029-02-18,MATURED
FD023976,CUST075601,1114420.86,5.9,2034-09-26,MATURED
FD023977,CUST030255,1184708.77,6.25,2034-12-27,ACTIVE
FD023978,CUST006676,425170.19,7.37,2032-11-24,CLOSED
FD023979,CUST027524,4021847.96,5.18,2026-09-07,ACTIVE
FD023980,CUST067192,1286596.24,7.2,2028-11-11,ACTIVE
FD023981,CUST011778,1292606.48,7.16,2027-06-07,ACTIVE
FD023982,CUST012025,1144760.34,7.8,2028-09-18,ACTIVE
FD023983,CUST026469,1804746.02,7.96,2034-08-31,CLOSED
FD023984,CUST093600,1871417.08,6.2,2032-07-30,MATURED
FD023985,CUST080980,699328.2,7.35,2036-06-16,ACTIVE
FD023986,CUST076954,2938219.89,5.32,2032-02-21,ACTIVE
FD023987,CUST034859,3948779.23,7.09,2031-07-07,MATURED
FD023988,CUST031180,4358846.42,5.83,2034-12-04,CLOSED
FD023989,CUST032334,2598525.38,5.47,2029-07-13,ACTIVE
FD023990,CUST096092,1628325.72,7.9,2034-10-30,MATURED
FD023991,CUST085198,4757593.97,5.44,2029-10-15,CLOSED
FD023992,CUST019711,3026678.07,6.86,2032-05-17,CLOSED
FD023993,CUST061580,339097.4,7.79,2032-04-21,MATURED
FD023994,CUST067597,4246940.17,7.87,2032-10-15,CLOSED
FD023995,CUST085339,4036017.33,6.11,2031-05-04,MATURED
FD023996,CUST071070,1341442.69,5.25,2036-01-12,ACTIVE
FD023997,CUST038310,1854780.64,6.7,2036-06-10,ACTIVE
FD023998,CUST078946,608117.28,5.86,2027-02-05,MATURED
FD023999,CUST003515,3783589.86,7.09,2026-12-13,MATURED
FD024000,CUST005251,3839342.38,6.23,2027-03-25,ACTIVE
FD024001,CUST077360,4092613.43,5.85,2031-03-17,CLOSED
FD024002,CUST074165,2768285.23,6.67,2035-01-21,CLOSED
FD024003,CUST070523,4689844.75,7.02,2030-05-24,ACTIVE
FD024004,CUST072083,3646979.23,5.47,2030-07-17,CLOSED
FD024005,CUST077994,3860575.05,7.03,2032-12-11,CLOSED
FD024006,CUST056180,2096937.93,7.55,2030-10-13,MATURED
FD024007,CUST053867,2120690.31,7.53,2027-11-05,CLOSED
FD024008,CUST058017,801173.37,5.89,2028-11-22,ACTIVE
FD024009,CUST052391,3086041.26,7.47,2030-03-21,CLOSED
FD024010,CUST067880,3600826.36,6.21,2034-11-09,CLOSED
FD024011,CUST015806,3334777.38,5.46,2035-09-12,ACTIVE
FD024012,CUST056185,56225.32,5.04,2036-02-25,MATURED
FD024013,CUST009653,387178.59,5.85,2035-11-11,ACTIVE
FD024014,CUST040834,4151085.84,7.16,2033-01-20,ACTIVE
FD024015,CUST091203,223827.72,6.66,2027-03-20,MATURED
FD024016,CUST025488,3969368.06,5.4,2026-08-18,MATURED
FD024017,CUST042976,2035255.4,6.32,2033-06-05,CLOSED
FD024018,CUST037619,1123121.18,5.23,2033-06-21,CLOSED
FD024019,CUST004821,4518589.3,7.6,2027-10-19,CLOSED
FD024020,CUST045637,2700096.69,6.85,2033-06-24,CLOSED
FD024021,CUST036468,942933.13,6.64,2028-11-04,CLOSED
FD024022,CUST034296,3571340.47,5.53,2028-04-05,MATURED
FD024023,CUST005938,859213.27,7.71,2035-10-27,ACTIVE
FD024024,CUST079058,1487823.01,5.26,2028-08-18,ACTIVE
FD024025,CUST060009,87266.88,5.36,2034-06-14,CLOSED
FD024026,CUST078092,4636727.12,6.85,2031-05-24,ACTIVE
FD024027,CUST095195,2318881.81,5.62,2028-03-30,ACTIVE
FD024028,CUST099925,2243967.93,5.31,2034-03-28,ACTIVE
FD024029,CUST098799,2292584.52,6.85,2031-08-08,ACTIVE
FD024030,CUST003922,2853916.24,6.89,2031-08-02,CLOSED
FD024031,CUST065984,3215538.13,7.64,2027-03-05,ACTIVE
FD024032,CUST062823,685829.24,6.78,2031-04-29,CLOSED
FD024033,CUST042229,3036888.25,6.89,2032-07-02,ACTIVE
FD024034,CUST077460,2352709.85,7.51,2034-08-16,ACTIVE
FD024035,CUST005106,2781335.01,7.5,2034-07-04,ACTIVE
FD024036,CUST033195,4228055.15,6.27,2029-12-27,ACTIVE
FD024037,CUST078676,1456612.39,5.12,2027-09-18,CLOSED
FD024038,CUST056655,3867207.23,7.94,2027-06-15,ACTIVE
FD024039,CUST072716,3007040.72,6.41,2036-07-09,ACTIVE
FD024040,CUST001435,4087005.42,5.64,2029-04-07,ACTIVE
FD024041,CUST088955,4759855.94,6.36,2028-04-11,ACTIVE
FD024042,CUST022571,2881483.88,7.27,2034-10-11,ACTIVE
FD024043,CUST014766,1442359.61,6.03,2032-10-28,CLOSED
FD024044,CUST070757,1151632.62,7.81,2031-11-15,CLOSED
FD024045,CUST098996,2043850.18,6.39,2036-01-19,MATURED
FD024046,CUST025739,3887745.54,5.58,2035-11-03,MATURED
FD024047,CUST068548,3317702.27,7.91,2036-03-16,CLOSED
FD024048,CUST092322,4891948.26,6.85,2029-04-10,CLOSED
FD024049,CUST073417,4822735.0,7.66,2029-11-28,CLOSED
FD024050,CUST010151,4357839.24,6.27,2031-09-17,ACTIVE
FD024051,CUST090728,91600.29,7.26,2029-02-17,ACTIVE
FD024052,CUST068387,4986064.47,7.38,2032-09-15,MATURED
FD024053,CUST033166,1060115.44,6.53,2030-04-05,ACTIVE
FD024054,CUST049850,3908099.24,5.24,2031-12-17,ACTIVE
FD024055,CUST071244,3361046.49,5.41,2034-09-30,CLOSED
FD024056,CUST039829,571481.23,6.31,2032-03-17,ACTIVE
FD024057,CUST087414,1310650.81,5.76,2029-06-16,ACTIVE
FD024058,CUST090881,3076856.69,6.15,2031-07-07,ACTIVE
FD024059,CUST086196,4575481.94,7.01,2033-05-24,ACTIVE
FD024060,CUST034183,4611583.02,5.65,2031-03-06,MATURED
FD024061,CUST017464,1038065.61,7.58,2035-01-07,ACTIVE
FD024062,CUST000577,3614601.77,6.87,2031-12-16,MATURED
FD024063,CUST076281,1955136.15,5.14,2032-04-05,ACTIVE
FD024064,CUST045502,3901039.95,6.74,2033-03-08,ACTIVE
FD024065,CUST073580,2635282.79,7.68,2029-12-23,CLOSED
