card_id,account_id,card_type,network,issue_date,expiry_date,card_status
CARD075772,ACC0052974,Credit,Mastercard,2019-12-05,2031-10-10,BLOCKED
CARD075773,ACC0094483,Debit,Mastercard,2021-05-08,2027-10-17,ACTIVE
CARD075774,ACC0066598,Credit,RuPay,2024-03-11,2029-02-24,BLOCKED
CARD075775,ACC0184524,Credit,Mastercard,2023-01-08,2029-06-18,EXPIRED
CARD075776,ACC0146859,Credit,Visa,2023-02-25,2028-06-05,ACTIVE
CARD075777,ACC0197761,Credit,Visa,2020-11-23,2031-03-22,ACTIVE
CARD075778,ACC0085315,Debit,RuPay,2022-11-27,2032-06-05,BLOCKED
CARD075779,ACC0083658,Credit,RuPay,2022-10-21,2032-06-14,EXPIRED
CARD075780,ACC0000940,Debit,Mastercard,2019-08-28,2031-02-02,BLOCKED
CARD075781,ACC0117640,Credit,Visa,2024-08-29,2030-05-20,BLOCKED
CARD075782,ACC0073071,Credit,RuPay,2023-02-11,2029-06-16,BLOCKED
CARD075783,ACC0186666,Debit,RuPay,2018-12-08,2030-06-29,ACTIVE
CARD075784,ACC0096087,Credit,RuPay,2022-05-18,2031-09-29,BLOCKED
CARD075785,ACC0119858,Debit,Mastercard,2020-07-10,2032-05-22,EXPIRED
CARD075786,ACC0082986,Debit,Visa,2021-03-23,2028-04-05,EXPIRED
CARD075787,ACC0173703,Debit,RuPay,2019-08-12,2028-05-09,ACTIVE
CARD075788,ACC0094427,Debit,Visa,2020-10-24,2029-05-24,ACTIVE
CARD075789,ACC0103019,Debit,RuPay,2024-08-02,2030-05-03,EXPIRED
CARD075790,ACC0154917,Credit,Visa,2024-01-05,2028-03-01,EXPIRED
CARD075791,ACC0154541,Debit,Mastercard,2023-06-23,2030-01-27,EXPIRED
CARD075792,ACC0156711,Debit,Mastercard,2024-03-05,2030-03-10,BLOCKED
CARD075793,ACC0065582,Credit,Mastercard,2019-07-28,2031-01-26,BLOCKED
CARD075794,ACC0017776,Credit,RuPay,2021-02-24,2029-11-30,EXPIRED
CARD075795,ACC0158076,Credit,Visa,2024-10-13,2030-10-01,BLOCKED
CARD075796,ACC0085430,Credit,Visa,2024-01-14,2031-06-21,BLOCKED
CARD075797,ACC0141257,Debit,Mastercard,2022-08-12,2027-12-28,EXPIRED
CARD075798,ACC0164473,Debit,RuPay,2023-03-01,2028-11-27,ACTIVE
CARD075799,ACC0147240,Debit,RuPay,2021-10-17,2030-04-12,ACTIVE
CARD075800,ACC0029662,Credit,RuPay,2024-06-24,2032-03-03,EXPIRED
CARD075801,ACC0018733,Credit,Mastercard,2022-01-02,2029-05-14,EXPIRED
CARD075802,ACC0173884,Credit,RuPay,2019-02-27,2029-09-11,EXPIRED
CARD075803,ACC0148720,Debit,Mastercard,2018-12-06,2031-08-20,EXPIRED
CARD075804,ACC0140132,Debit,Mastercard,2021-12-15,2027-08-05,ACTIVE
CARD075805,ACC0101844,Debit,Visa,2023-12-12,2029-12-08,EXPIRED
CARD075806,ACC0108211,Debit,Mastercard,2023-06-15,2029-05-24,ACTIVE
CARD075807,ACC0106712,Credit,Mastercard,2025-01-17,2030-05-17,ACTIVE
CARD075808,ACC0135864,Credit,RuPay,2021-01-24,2028-07-02,EXPIRED
CARD075809,ACC0008815,Debit,RuPay,2023-03-04,2028-09-20,EXPIRED
CARD075810,ACC0024777,Credit,RuPay,2022-02-16,2027-07-23,BLOCKED
CARD075811,ACC0015539,Debit,Mastercard,2019-07-18,2027-08-01,ACTIVE
CARD075812,ACC0095601,Debit,Visa,2021-05-01,2028-03-13,EXPIRED
CARD075813,ACC0066126,Debit,Mastercard,2024-03-11,2029-01-20,BLOCKED
CARD075814,ACC0075029,Debit,Visa,2023-06-23,2030-12-05,BLOCKED
CARD075815,ACC0157370,Debit,Visa,2021-12-12,2028-01-22,ACTIVE
CARD075816,ACC0021092,Credit,Mastercard,2025-03-28,2031-09-20,ACTIVE
CARD075817,ACC0135372,Debit,Visa,2022-01-13,2031-02-22,BLOCKED
CARD075818,ACC0012945,Debit,Mastercard,2021-08-09,2028-03-15,ACTIVE
CARD075819,ACC0011592,Credit,RuPay,2020-11-06,2031-02-25,BLOCKED
CARD075820,ACC0052525,Debit,RuPay,2024-08-25,2029-11-11,EXPIRED
CARD075821,ACC0092918,Debit,RuPay,2025-01-07,2030-03-19,EXPIRED
CARD075822,ACC0027563,Debit,RuPay,2023-11-07,2029-12-09,BLOCKED
CARD075823,ACC0192411,Credit,Visa,2023-02-14,2030-06-30,EXPIRED
CARD075824,ACC0060627,Debit,RuPay,2021-02-10,2029-09-07,ACTIVE
CARD075825,ACC0003309,Credit,Mastercard,2019-04-10,2032-03-18,BLOCKED
CARD075826,ACC0114325,Credit,RuPay,2018-11-17,2032-04-28,BLOCKED
CARD075827,ACC0053648,Debit,Mastercard,2024-08-28,2029-12-08,BLOCKED
CARD075828,ACC0065327,Debit,Visa,2023-07-31,2029-10-29,EXPIRED
CARD075829,ACC0111941,Debit,RuPay,2019-12-14,2028-04-05,EXPIRED
CARD075830,ACC0036975,Debit,RuPay,2021-11-17,2030-06-03,EXPIRED
CARD075831,ACC0137588,Debit,Mastercard,2020-08-21,2031-05-07,BLOCKED
CARD075832,ACC0195313,Credit,Visa,2021-05-04,2030-06-06,EXPIRED
CARD075833,ACC0168844,Debit,Visa,2018-10-06,2028-01-29,ACTIVE
CARD075834,ACC0097104,Credit,Mastercard,2024-08-11,2028-01-07,BLOCKED
CARD075835,ACC0128202,Debit,Visa,2022-04-14,2027-09-18,BLOCKED
CARD075836,ACC0158485,Credit,Mastercard,2021-09-09,2027-09-17,ACTIVE
CARD075837,ACC0113521,Debit,Visa,2022-11-26,2032-03-13,EXPIRED
CARD075838,ACC0198312,Debit,Visa,2022-10-11,2028-07-22,EXPIRED
CARD075839,ACC0164328,Debit,Mastercard,2021-08-30,2029-02-17,BLOCKED
CARD075840,ACC0119606,Debit,Mastercard,2020-04-15,2029-07-29,ACTIVE
CARD075841,ACC0028139,Credit,RuPay,2018-08-12,2031-08-10,BLOCKED
CARD075842,ACC0057913,Credit,Visa,2019-08-07,2028-07-31,BLOCKED
CARD075843,ACC0195856,Credit,Visa,2021-02-01,2032-02-18,BLOCKED
CARD075844,ACC0002242,Credit,Visa,2023-01-19,2027-11-13,EXPIRED
CARD075845,ACC0106769,Debit,RuPay,2022-05-08,2030-12-17,ACTIVE
CARD075846,ACC0093456,Credit,Mastercard,2019-02-11,2031-05-01,BLOCKED
CARD075847,ACC0156436,Debit,RuPay,2025-06-26,2032-06-04,BLOCKED
CARD075848,ACC0037060,Credit,Mastercard,2021-07-30,2028-10-18,EXPIRED
CARD075849,ACC0192349,Credit,RuPay,2019-03-19,2028-07-06,ACTIVE
CARD075850,ACC0108696,Debit,Mastercard,2022-03-04,2031-05-07,ACTIVE
CARD075851,ACC0191991,Debit,RuPay,2022-07-25,2030-12-10,EXPIRED
CARD075852,ACC0013260,Debit,Mastercard,2020-11-13,2031-10-13,BLOCKED
CARD075853,ACC0051610,Credit,Mastercard,2019-04-13,2028-09-30,BLOCKED
CARD075854,ACC0164961,Debit,Mastercard,2019-12-21,2031-04-22,EXPIRED
CARD075855,ACC0104163,Credit,Visa,2021-07-31,2030-04-08,BLOCKED
CARD075856,ACC0144461,Credit,Visa,2024-03-25,2028-12-16,BLOCKED
CARD075857,ACC0088676,Credit,Mastercard,2018-08-26,2027-08-25,EXPIRED
CARD075858,ACC0169333,Credit,Visa,2020-05-02,2032-05-15,BLOCKED
CARD075859,ACC0134307,Credit,RuPay,2024-09-27,2030-04-20,ACTIVE
CARD075860,ACC0087251,Debit,RuPay,2021-02-01,2027-09-04,ACTIVE
CARD075861,ACC0085189,Credit,Visa,2023-07-31,2028-10-06,EXPIRED
CARD075862,ACC0091298,Credit,Mastercard,2020-10-21,2030-10-19,ACTIVE
CARD075863,ACC0061776,Debit,RuPay,2019-04-25,2029-09-06,EXPIRED
CARD075864,ACC0051869,Debit,Mastercard,2020-02-14,2028-06-06,EXPIRED
CARD075865,ACC0113354,Debit,Mastercard,2025-06-25,2029-05-26,EXPIRED
CARD075866,ACC0068628,Credit,Visa,2024-09-17,2032-01-13,EXPIRED
CARD075867,ACC0059574,Credit,RuPay,2023-10-09,2030-05-09,BLOCKED
CARD075868,ACC0084269,Credit,RuPay,2022-12-22,2030-03-02,BLOCKED
CARD075869,ACC0148436,Credit,Mastercard,2019-05-25,2031-04-21,ACTIVE
CARD075870,ACC0148579,Debit,Visa,2021-07-03,2028-03-20,ACTIVE
CARD075871,ACC0086778,Credit,RuPay,2020-04-11,2030-09-12,ACTIVE
CARD075872,ACC0069492,Credit,Mastercard,2023-12-27,2029-03-25,BLOCKED
CARD075873,ACC0013704,Debit,RuPay,2019-01-25,2027-10-25,EXPIRED
CARD075874,ACC0005081,Credit,Mastercard,2025-01-09,2030-03-30,BLOCKED
CARD075875,ACC0090454,Debit,Visa,2025-07-05,2028-04-09,ACTIVE
CARD075876,ACC0016066,Credit,Mastercard,2022-11-22,2029-12-07,EXPIRED
CARD075877,ACC0199187,Debit,Mastercard,2025-02-15,2031-09-19,EXPIRED
CARD075878,ACC0011201,Debit,Visa,2023-10-27,2029-05-27,EXPIRED
CARD075879,ACC0083998,Debit,Visa,2020-12-09,2030-09-04,ACTIVE
CARD075880,ACC0157394,Debit,RuPay,2024-02-25,2028-06-05,EXPIRED
CARD075881,ACC0129954,Credit,Visa,2021-04-17,2030-02-06,BLOCKED
CARD075882,ACC0140996,Credit,Mastercard,2023-01-02,2027-12-08,BLOCKED
CARD075883,ACC0055320,Debit,RuPay,2024-10-20,2028-10-24,BLOCKED
CARD075884,ACC0072241,Credit,Mastercard,2023-05-19,2029-12-24,BLOCKED
CARD075885,ACC0067158,Debit,RuPay,2024-03-02,2030-04-28,EXPIRED
CARD075886,ACC0033045,Credit,Visa,2020-02-06,2031-02-10,BLOCKED
CARD075887,ACC0015692,Debit,RuPay,2018-10-10,2030-08-07,BLOCKED
CARD075888,ACC0043123,Debit,Visa,2023-02-24,2030-08-12,EXPIRED
CARD075889,ACC0076499,Debit,RuPay,2019-06-24,2030-05-19,ACTIVE
CARD075890,ACC0011979,Credit,Mastercard,2022-05-29,2030-09-24,EXPIRED
CARD075891,ACC0024176,Debit,RuPay,2020-12-18,2031-03-04,EXPIRED
CARD075892,ACC0041341,Debit,Mastercard,2021-08-12,2029-06-14,ACTIVE
CARD075893,ACC0165452,Debit,RuPay,2022-12-27,2029-07-31,EXPIRED
CARD075894,ACC0047991,Credit,Visa,2024-10-26,2029-09-16,BLOCKED
CARD075895,ACC0039064,Credit,Visa,2024-03-22,2030-04-26,BLOCKED
CARD075896,ACC0073880,Debit,Mastercard,2022-05-19,2029-01-22,BLOCKED
CARD075897,ACC0108374,Credit,Mastercard,2019-09-30,2030-12-30,EXPIRED
CARD075898,ACC0080652,Debit,RuPay,2019-05-24,2031-10-16,BLOCKED
CARD075899,ACC0023141,Credit,Mastercard,2021-10-05,2028-02-05,EXPIRED
CARD075900,ACC0105891,Debit,Visa,2025-06-11,2028-04-22,BLOCKED
CARD075901,ACC0111788,Debit,RuPay,2025-04-30,2029-03-27,ACTIVE
CARD075902,ACC0184870,Debit,Mastercard,2023-10-10,2029-12-08,EXPIRED
CARD075903,ACC0134552,Debit,Mastercard,2024-04-25,2030-01-21,ACTIVE
CARD075904,ACC0142218,Credit,Visa,2024-07-09,2030-03-07,BLOCKED
CARD075905,ACC0086169,Credit,RuPay,2022-08-21,2029-01-23,EXPIRED
CARD075906,ACC0115890,Credit,RuPay,2019-12-26,2028-06-29,ACTIVE
CARD075907,ACC0138302,Credit,Visa,2020-03-17,2029-11-20,BLOCKED
CARD075908,ACC0015998,Debit,RuPay,2020-10-05,2028-02-03,ACTIVE
CARD075909,ACC0028454,Debit,RuPay,2019-12-12,2031-02-11,ACTIVE
CARD075910,ACC0065107,Credit,Visa,2024-12-02,2029-01-29,EXPIRED
CARD075911,ACC0186280,Debit,Visa,2018-10-24,2028-05-16,EXPIRED
CARD075912,ACC0018632,Credit,RuPay,2020-08-15,2032-01-09,BLOCKED
CARD075913,ACC0197024,Debit,Visa,2020-06-18,2030-08-02,BLOCKED
CARD075914,ACC0113966,Debit,Mastercard,2020-07-23,2029-01-09,BLOCKED
CARD075915,ACC0195295,Credit,Visa,2024-06-09,2027-08-19,EXPIRED
CARD075916,ACC0170896,Debit,Visa,2023-11-30,2030-12-02,ACTIVE
CARD075917,ACC0131386,Credit,RuPay,2021-03-30,2028-03-21,EXPIRED
CARD075918,ACC0123381,Credit,RuPay,2019-09-29,2027-09-16,BLOCKED
CARD075919,ACC0066262,Debit,Visa,2021-12-01,2031-02-21,EXPIRED
CARD075920,ACC0159465,Credit,RuPay,2024-01-12,2030-07-13,ACTIVE
CARD075921,ACC0137473,Debit,RuPay,2025-02-27,2029-10-04,ACTIVE
CARD075922,ACC0000097,Credit,RuPay,2020-08-14,2031-12-19,ACTIVE
CARD075923,ACC0053518,Credit,Visa,2020-06-28,2030-10-26,ACTIVE
CARD075924,ACC0153115,Credit,RuPay,2023-04-25,2030-02-27,EXPIRED
CARD075925,ACC0040504,Debit,Visa,2024-12-26,2031-11-12,BLOCKED
CARD075926,ACC0184638,Credit,RuPay,2019-04-03,2029-01-02,BLOCKED
CARD075927,ACC0023787,Credit,Visa,2025-02-07,2031-03-14,ACTIVE
CARD075928,ACC0010598,Debit,Visa,2020-08-06,2028-01-07,EXPIRED
CARD075929,ACC0128723,Credit,RuPay,2025-03-21,2031-05-22,EXPIRED
CARD075930,ACC0160449,Credit,Mastercard,2022-12-30,2032-03-08,BLOCKED
CARD075931,ACC0050043,Credit,RuPay,2023-12-07,2029-03-08,ACTIVE
CARD075932,ACC0012190,Credit,Visa,2025-05-27,2028-03-10,EXPIRED
CARD075933,ACC0060838,Debit,RuPay,2019-04-25,2030-07-03,ACTIVE
CARD075934,ACC0048816,Debit,RuPay,2021-01-17,2031-04-03,BLOCKED
CARD075935,ACC0074746,Debit,Mastercard,2023-11-29,2030-01-22,BLOCKED
CARD075936,ACC0191058,Debit,Visa,2019-11-23,2028-07-05,EXPIRED
CARD075937,ACC0196454,Debit,RuPay,2023-12-09,2028-04-02,ACTIVE
CARD075938,ACC0113915,Debit,Mastercard,2020-04-14,2030-11-18,ACTIVE
CARD075939,ACC0082421,Credit,RuPay,2022-03-14,2030-10-18,EXPIRED
CARD075940,ACC0068307,Debit,RuPay,2025-07-06,2030-07-28,EXPIRED
CARD075941,ACC0182968,Debit,Visa,2020-01-02,2028-05-17,BLOCKED
CARD075942,ACC0077459,Debit,RuPay,2019-05-23,2028-04-24,EXPIRED
CARD075943,ACC0176551,Credit,Visa,2020-07-08,2028-12-01,EXPIRED
CARD075944,ACC0156352,Credit,Mastercard,2021-11-17,2027-10-10,ACTIVE
CARD075945,ACC0052222,Credit,Mastercard,2021-03-26,2028-12-30,EXPIRED
CARD075946,ACC0023233,Credit,Mastercard,2023-02-25,2028-10-03,BLOCKED
CARD075947,ACC0035446,Credit,Mastercard,2022-04-28,2029-10-21,EXPIRED
CARD075948,ACC0130694,Credit,Visa,2023-11-27,2028-10-04,ACTIVE
CARD075949,ACC0066209,Credit,Visa,2025-04-11,2032-02-26,BLOCKED
CARD075950,ACC0003826,Debit,RuPay,2020-03-08,2032-01-06,EXPIRED
CARD075951,ACC0003205,Credit,Visa,2023-10-05,2030-06-20,BLOCKED
CARD075952,ACC0061735,Credit,RuPay,2020-06-02,2029-11-18,BLOCKED
CARD075953,ACC0155237,Debit,Mastercard,2024-01-18,2031-08-09,ACTIVE
CARD075954,ACC0108403,Debit,RuPay,2024-04-06,2030-11-07,BLOCKED
CARD075955,ACC0019238,Credit,Visa,2024-12-05,2028-01-09,BLOCKED
CARD075956,ACC0030039,Debit,RuPay,2022-09-13,2032-04-01,ACTIVE
CARD075957,ACC0092311,Debit,Mastercard,2023-04-12,2029-03-28,EXPIRED
CARD075958,ACC0118304,Credit,Visa,2023-06-26,2030-01-20,BLOCKED
CARD075959,ACC0170999,Debit,Visa,2024-02-29,2028-12-23,ACTIVE
CARD075960,ACC0170587,Debit,RuPay,2025-04-23,2029-11-13,BLOCKED
CARD075961,ACC0178843,Credit,Visa,2019-05-24,2032-03-21,EXPIRED
CARD075962,ACC0051337,Credit,Mastercard,2020-07-08,2029-05-23,BLOCKED
CARD075963,ACC0182642,Debit,RuPay,2020-07-21,2032-06-15,BLOCKED
CARD075964,ACC0164407,Debit,Visa,2021-11-21,2029-09-12,EXPIRED
CARD075965,ACC0114580,Credit,Mastercard,2020-03-30,2030-05-23,ACTIVE
CARD075966,ACC0146070,Credit,RuPay,2019-06-29,2028-06-11,EXPIRED
CARD075967,ACC0119947,Credit,Mastercard,2022-05-19,2030-07-03,EXPIRED
CARD075968,ACC0165513,Debit,RuPay,2021-11-01,2030-03-09,EXPIRED
CARD075969,ACC0005294,Credit,Mastercard,2022-07-22,2031-07-08,BLOCKED
CARD075970,ACC0066118,Credit,Mastercard,2018-07-23,2031-01-13,ACTIVE
CARD075971,ACC0126632,Debit,Mastercard,2023-05-14,2027-08-04,ACTIVE
CARD075972,ACC0164177,Debit,RuPay,2019-08-28,2030-11-01,EXPIRED
CARD075973,ACC0061216,Credit,Mastercard,2024-12-23,2032-04-17,BLOCKED
CARD075974,ACC0003006,Debit,Mastercard,2020-01-24,2031-05-04,EXPIRED
CARD075975,ACC0139474,Debit,Visa,2018-09-01,2031-08-21,EXPIRED
CARD075976,ACC0059068,Debit,RuPay,2024-10-15,2029-06-17,ACTIVE
CARD075977,ACC0155842,Credit,RuPay,2023-06-30,2030-04-10,ACTIVE
CARD075978,ACC0046861,Credit,Visa,2023-11-07,2030-07-03,BLOCKED
CARD075979,ACC0043932,Debit,Visa,2020-10-29,2032-03-24,BLOCKED
CARD075980,ACC0002231,Credit,Visa,2022-10-18,2032-06-08,EXPIRED
CARD075981,ACC0178548,Credit,Visa,2022-09-21,2029-09-02,BLOCKED
CARD075982,ACC0153030,Debit,RuPay,2025-03-27,2030-11-20,ACTIVE
CARD075983,ACC0025966,Debit,RuPay,2025-05-03,2031-02-05,EXPIRED
CARD075984,ACC0183191,Debit,Visa,2025-04-20,2031-10-31,EXPIRED
CARD075985,ACC0194816,Debit,Visa,2022-08-19,2030-07-04,ACTIVE
CARD075986,ACC0059371,Debit,Visa,2023-04-15,2029-08-09,EXPIRED
CARD075987,ACC0135174,Debit,RuPay,2018-07-23,2029-07-14,EXPIRED
CARD075988,ACC0132192,Debit,Visa,2019-04-13,2030-02-09,BLOCKED
CARD075989,ACC0054699,Debit,Mastercard,2018-09-12,2030-07-17,EXPIRED
CARD075990,ACC0046803,Debit,Visa,2020-08-19,2028-01-15,ACTIVE
CARD075991,ACC0017628,Credit,Visa,2019-01-29,2028-07-29,EXPIRED
CARD075992,ACC0085654,Debit,RuPay,2021-01-03,2030-06-12,BLOCKED
CARD075993,ACC0046565,Credit,RuPay,2024-03-21,2029-09-14,ACTIVE
CARD075994,ACC0022198,Debit,Mastercard,2019-08-11,2029-03-30,BLOCKED
CARD075995,ACC0015295,Credit,Mastercard,2020-04-06,2028-03-28,BLOCKED
CARD075996,ACC0143080,Debit,Mastercard,2023-11-05,2029-12-20,ACTIVE
CARD075997,ACC0036030,Debit,Mastercard,2024-05-09,2030-06-02,EXPIRED
CARD075998,ACC0187879,Debit,Visa,2023-08-23,2028-01-24,BLOCKED
CARD075999,ACC0089953,Debit,Visa,2024-10-28,2029-07-13,BLOCKED
CARD076000,ACC0130156,Debit,RuPay,2019-07-07,2028-02-14,BLOCKED
CARD076001,ACC0157031,Debit,Mastercard,2023-06-30,2029-01-23,ACTIVE
CARD076002,ACC0074298,Credit,Visa,2024-09-22,2029-02-27,BLOCKED
CARD076003,ACC0045753,Debit,Mastercard,2021-02-24,2030-03-11,EXPIRED
CARD076004,ACC0146565,Credit,Visa,2019-05-13,2030-10-08,BLOCKED
CARD076005,ACC0190701,Debit,Visa,2025-02-07,2027-11-19,ACTIVE
CARD076006,ACC0199680,Debit,Visa,2024-05-10,2030-08-30,EXPIRED
CARD076007,ACC0162193,Debit,RuPay,2018-11-14,2031-06-23,BLOCKED
CARD076008,ACC0125208,Credit,Mastercard,2019-12-18,2029-06-03,ACTIVE
CARD076009,ACC0021605,Credit,RuPay,2023-03-10,2028-12-10,ACTIVE
CARD076010,ACC0134255,Credit,RuPay,2018-12-25,2031-05-11,EXPIRED
CARD076011,ACC0173866,Debit,Mastercard,2019-07-21,2028-09-16,EXPIRED
CARD076012,ACC0055207,Debit,Visa,2021-05-26,2027-10-14,ACTIVE
CARD076013,ACC0174986,Credit,Mastercard,2022-12-15,2030-12-28,EXPIRED
CARD076014,ACC0157435,Debit,Mastercard,2021-07-10,2028-11-11,EXPIRED
CARD076015,ACC0044946,Credit,RuPay,2018-11-02,2029-09-03,EXPIRED
CARD076016,ACC0084427,Debit,Visa,2022-12-15,2027-10-29,EXPIRED
CARD076017,ACC0005568,Credit,RuPay,2019-05-06,2031-06-10,EXPIRED
CARD076018,ACC0007582,Credit,Visa,2023-12-08,2030-06-04,BLOCKED
CARD076019,ACC0004856,Debit,Mastercard,2021-01-28,2028-11-29,ACTIVE
CARD076020,ACC0194541,Credit,RuPay,2018-09-03,2028-03-22,ACTIVE
CARD076021,ACC0187194,Debit,Mastercard,2019-01-31,2027-12-06,BLOCKED
CARD076022,ACC0112179,Credit,Visa,2023-08-25,2028-05-31,EXPIRED
CARD076023,ACC0046671,Credit,Mastercard,2025-01-03,2031-07-31,ACTIVE
CARD076024,ACC0031006,Debit,Visa,2023-10-29,2030-06-10,BLOCKED
CARD076025,ACC0040423,Debit,RuPay,2022-09-01,2028-04-26,EXPIRED
CARD076026,ACC0094917,Debit,Mastercard,2022-11-03,2032-06-18,EXPIRED
CARD076027,ACC0004020,Credit,Mastercard,2022-09-08,2029-11-16,EXPIRED
CARD076028,ACC0178892,Credit,RuPay,2020-11-08,2029-01-21,BLOCKED
CARD076029,ACC0159215,Debit,Visa,2020-01-08,2027-12-21,BLOCKED
CARD076030,ACC0130224,Debit,Visa,2022-05-05,2031-06-13,ACTIVE
CARD076031,ACC0016602,Debit,RuPay,2021-03-23,2032-03-01,BLOCKED
CARD076032,ACC0005340,Credit,Visa,2023-09-05,2028-12-07,ACTIVE
CARD076033,ACC0175949,Debit,RuPay,2022-11-14,2029-10-31,ACTIVE
CARD076034,ACC0100745,Debit,Mastercard,2023-05-15,2031-11-05,EXPIRED
CARD076035,ACC0007223,Credit,Mastercard,2022-09-06,2031-11-09,EXPIRED
CARD076036,ACC0160212,Credit,Mastercard,2021-06-26,2032-04-02,EXPIRED
CARD076037,ACC0146626,Credit,Mastercard,2024-05-13,2031-04-13,EXPIRED
CARD076038,ACC0028473,Credit,RuPay,2021-04-17,2029-09-12,EXPIRED
CARD076039,ACC0186224,Debit,Visa,2020-01-09,2031-03-09,ACTIVE
CARD076040,ACC0007789,Debit,Mastercard,2021-06-05,2028-07-11,ACTIVE
CARD076041,ACC0130606,Credit,Mastercard,2023-09-06,2031-10-10,BLOCKED
CARD076042,ACC0072028,Debit,RuPay,2025-03-10,2030-04-24,EXPIRED
CARD076043,ACC0052095,Credit,RuPay,2018-08-30,2029-07-31,ACTIVE
CARD076044,ACC0099308,Credit,Mastercard,2019-08-13,2028-10-13,ACTIVE
CARD076045,ACC0012768,Credit,RuPay,2025-04-19,2032-06-22,BLOCKED
CARD076046,ACC0181196,Debit,Visa,2021-04-12,2028-08-03,BLOCKED
CARD076047,ACC0060046,Credit,Mastercard,2021-12-06,2028-07-02,EXPIRED
CARD076048,ACC0084659,Credit,Visa,2022-12-16,2028-07-08,EXPIRED
CARD076049,ACC0152813,Debit,Mastercard,2019-04-06,2032-01-25,BLOCKED
CARD076050,ACC0004601,Credit,RuPay,2025-05-20,2030-06-10,BLOCKED
CARD076051,ACC0011380,Credit,Visa,2020-06-16,2030-05-03,EXPIRED
CARD076052,ACC0011485,Credit,RuPay,2024-07-02,2028-08-27,ACTIVE
CARD076053,ACC0068423,Debit,RuPay,2024-04-18,2029-08-09,ACTIVE
CARD076054,ACC0003480,Debit,Mastercard,2022-02-02,2031-02-17,BLOCKED
CARD076055,ACC0012662,Debit,RuPay,2018-08-27,2027-09-04,ACTIVE
CARD076056,ACC0082281,Credit,RuPay,2022-11-12,2029-01-02,EXPIRED
CARD076057,ACC0141440,Debit,Mastercard,2020-01-11,2031-11-16,EXPIRED
CARD076058,ACC0137161,Credit,RuPay,2019-02-05,2032-02-10,EXPIRED
CARD076059,ACC0033881,Debit,RuPay,2021-11-17,2027-08-19,BLOCKED
CARD076060,ACC0101736,Debit,RuPay,2019-03-22,2029-10-30,EXPIRED
CARD076061,ACC0115771,Credit,Visa,2025-01-03,2031-02-13,BLOCKED
CARD076062,ACC0059013,Credit,Visa,2023-11-08,2027-11-20,ACTIVE
CARD076063,ACC0073268,Debit,Mastercard,2020-03-06,2028-12-28,BLOCKED
CARD076064,ACC0185653,Debit,Visa,2025-04-27,2031-05-01,ACTIVE
CARD076065,ACC0015562,Credit,RuPay,2024-01-07,2029-07-02,EXPIRED
CARD076066,ACC0107477,Credit,RuPay,2022-11-30,2030-08-25,BLOCKED
CARD076067,ACC0169403,Debit,Visa,2025-04-03,2029-06-12,ACTIVE
CARD076068,ACC0026403,Debit,Mastercard,2023-04-09,2028-08-15,BLOCKED
CARD076069,ACC0064069,Credit,RuPay,2023-04-22,2030-01-15,BLOCKED
CARD076070,ACC0050978,Debit,Mastercard,2019-12-01,2028-08-20,BLOCKED
CARD076071,ACC0199897,Debit,Visa,2020-06-05,2029-04-25,ACTIVE
CARD076072,ACC0169798,Credit,Mastercard,2019-07-29,2029-02-15,EXPIRED
CARD076073,ACC0109432,Debit,Mastercard,2021-02-18,2032-01-01,BLOCKED
CARD076074,ACC0176337,Credit,Mastercard,2022-07-16,2032-02-07,EXPIRED
CARD076075,ACC0013782,Credit,Mastercard,2020-12-23,2031-12-21,ACTIVE
CARD076076,ACC0034412,Debit,Visa,2019-09-12,2031-03-28,ACTIVE
CARD076077,ACC0111948,Debit,Visa,2020-09-06,2028-04-03,EXPIRED
CARD076078,ACC0092353,Debit,Visa,2020-09-09,2029-06-30,EXPIRED
CARD076079,ACC0033270,Debit,Mastercard,2023-06-20,2027-12-21,EXPIRED
CARD076080,ACC0132044,Credit,Mastercard,2018-08-28,2031-04-18,BLOCKED
CARD076081,ACC0033200,Debit,Mastercard,2019-10-18,2027-08-04,ACTIVE
CARD076082,ACC0156388,Credit,RuPay,2022-01-04,2029-10-14,BLOCKED
CARD076083,ACC0051451,Credit,RuPay,2020-11-08,2028-10-25,ACTIVE
CARD076084,ACC0090353,Debit,Mastercard,2025-03-16,2031-11-16,EXPIRED
CARD076085,ACC0144175,Credit,Mastercard,2019-01-27,2027-10-30,EXPIRED
CARD076086,ACC0170117,Credit,Visa,2021-12-06,2028-10-21,BLOCKED
CARD076087,ACC0185870,Debit,Mastercard,2022-09-15,2029-05-17,BLOCKED
CARD076088,ACC0124241,Debit,Visa,2025-01-17,2031-11-10,BLOCKED
CARD076089,ACC0157294,Credit,RuPay,2024-12-28,2029-12-16,EXPIRED
CARD076090,ACC0145921,Credit,RuPay,2023-01-14,2031-12-23,BLOCKED
CARD076091,ACC0118949,Debit,Mastercard,2022-01-20,2031-07-12,BLOCKED
CARD076092,ACC0008816,Debit,Mastercard,2024-11-29,2031-07-20,ACTIVE
CARD076093,ACC0108935,Credit,Mastercard,2025-02-03,2029-08-24,ACTIVE
CARD076094,ACC0092071,Debit,Visa,2020-04-15,2028-03-02,ACTIVE
CARD076095,ACC0189026,Credit,RuPay,2024-07-09,2028-07-04,BLOCKED
